temperature,humidity,rainfall,crop,days_to_water
34.53414913016565,94.00254234563835,239.23428059508964,banana,13
24.478993715666775,64.07079000396008,248.61769758158488,chickpea,12
14.22632596805256,67.2776346608059,89.37477948964441,lentil,9
12.112724052304378,25.902988405425145,85.12086374361387,orange,8
35.41740858162713,60.36532109123791,241.1780268990007,mothbeans,8
41.69078445097158,54.98046904415759,167.05963374412357,coconut,8
10.560907127624162,91.07354794984641,50.458864937525234,orange,12
30.444929074975537,94.48245320855092,210.01978721373604,lentil,15
35.5011417572993,27.837164429850656,76.20329636288946,kidneybeans,2
20.226914049660287,42.24424741196586,23.018308710185984,muskmelon,4
28.297916571453527,42.4166111996537,171.43681465858697,watermelon,11
38.51981601877162,35.18590448822937,70.95771235712407,apple,2
30.8714443061903,74.70037229526227,181.96808585421238,mungbean,14
23.249436880804943,62.342154024304115,123.63324685113652,watermelon,6
12.714523192323982,82.12826590022073,171.24818013764704,cotton,15
27.04171616812302,38.216532274234616,155.80435965926404,coconut,9
26.386786712447382,24.77122431725447,143.23886482256307,pomegranate,4
16.353716485527272,51.200177987236586,85.9449535940651,watermelon,8
12.454757706213302,57.19186414960874,110.63255135139123,lentil,11
27.794032625124228,88.33702490705896,110.58376358779684,pomegranate,10
21.614810719094734,90.09117902756887,45.688662757360525,mothbeans,8
17.507423712142007,85.67018890397753,195.72959901179794,muskmelon,15
13.312991297505269,78.91065330455808,73.88530787047546,grapes,11
39.32756850344009,49.042912010302885,35.863300485441826,watermelon,1
22.428936464026755,66.48749604016075,268.4019148888928,jute,12
38.93747752778446,81.53289386891592,51.17089117040008,pomegranate,5
10.908679423118075,76.39477673707299,202.21543177923596,jute,15
10.078385200367359,36.77559623404912,23.183618625075248,apple,7
42.354621296002826,38.90488774347729,172.83529293331625,mango,7
33.58766378526676,83.27435140289188,92.19365708379208,watermelon,6
44.8185103037173,41.831091084844005,187.69544259522624,coffee,12
26.782675750423376,20.676909596698554,216.6538690509892,jute,11
15.569812379389347,74.42897661977355,268.3402381622563,muskmelon,15
43.32990684724387,85.24674332540847,28.877444479234068,mothbeans,4
15.812456074057389,70.3631771864874,256.90857781388166,rice,14
22.924985746506874,43.83428204891818,76.79533034640725,pigeonpeas,7
42.709599435459616,78.09584117971036,83.60324056938619,pomegranate,7
12.85743976788017,91.70218331929853,149.06156487800556,cotton,14
25.888674011485875,34.59508611736819,204.71350849878746,grapes,10
41.055170708117615,90.41534048130981,292.9925728790467,cotton,13
21.179177109997312,47.33606651957718,73.96116794214791,pigeonpeas,8
43.69302782004989,64.56480949246624,194.49588965148365,kidneybeans,8
44.908041012197096,64.75704161047592,252.25532077979568,cotton,10
27.010543342095495,53.33615956458714,273.13599480546907,mungbean,13
21.245205595190463,59.209505268073706,201.3723203605881,jute,13
44.07036493286452,35.079469300976236,69.96839181671538,coffee,4
44.955148770811,92.39293437661952,297.4931066443678,mungbean,12
25.582458504628537,85.38517220730485,64.63232285883339,mothbeans,10
11.566099340463959,18.497124522650843,253.7879274667396,kidneybeans,12
25.647139322409465,18.120724332194325,62.99153212265365,papaya,5
34.85611799289697,24.529950497088507,93.27748532387234,mothbeans,5
31.912496467051476,82.60787563087786,124.55254979792208,grapes,9
33.47274195739378,16.73751023594238,74.78595544299807,apple,6
44.017160094634235,40.59911176922302,112.68591335197985,watermelon,3
33.16899343100425,61.37888706191991,171.1278910986897,kidneybeans,11
13.200757082518212,88.10411522552963,83.69674409517646,papaya,13
30.640585357336974,46.89647834873131,37.166760548238145,lentil,6
17.405335224219364,35.00041960862785,209.32130539365988,pomegranate,14
37.827647224984716,75.75322545951911,173.85102942236733,cotton,13
22.260709377974838,39.288517805303314,47.51329663850058,coffee,4
27.58527671751047,20.2076110017558,280.5559645696124,blackgram,9
34.62387011460572,30.260681921243968,78.79165753076732,blackgram,6
16.006968657127846,64.18832944732682,146.620529037835,coffee,12
31.03708043962658,43.41626660936625,201.36215396188513,kidneybeans,12
15.601211375867042,64.86302518785948,190.7490656003857,orange,15
38.9302440470957,77.21808953050224,178.3566847342974,blackgram,12
21.644556997238134,27.8020442566455,299.8947420450411,coconut,10
29.134401531580757,29.430883206733256,106.1345982357124,rice,3
39.074871162481834,57.79176100787197,261.5150734479088,papaya,9
43.91734717489207,91.00629857110833,218.52067033612315,blackgram,11
21.46372421945651,81.13487222949,188.76285201170793,jute,13
13.093083686409706,66.38637932494785,179.81275560657554,mango,15
43.722119332285324,60.02334792564647,124.81565239501755,coconut,4
44.62562052899105,54.32600510408447,23.41470134946914,grapes,1
42.167698046959835,58.18778345169777,197.38965943877466,mothbeans,9
39.76699915186663,81.78776799953935,162.37897180134843,pigeonpeas,10
27.279245988493795,87.56532090063489,268.59386268955177,rice,11
26.401579534465462,85.03528955058616,191.98572809081577,chickpea,14
29.56334821352111,61.67367989443382,99.71472635829532,rice,6
13.74157717081638,53.88586788118671,102.77046389425871,pomegranate,9
41.455798197657934,30.05522062890181,202.26831802277914,coconut,8
31.530152262100028,91.91170866454195,41.40786745658022,cotton,10
44.721603504319894,39.45415077113047,155.34137747989598,coconut,8
34.24017391198987,48.527148892366164,191.60084789953973,coffee,13
22.415719812881434,68.96931024741772,136.25808737881533,orange,7
16.071217591768814,65.64041748680012,195.20197115649572,coffee,15
11.615882019799978,29.727538563381273,154.39419196619087,coffee,14
21.437639675867388,91.32369683122332,299.27634661420143,mothbeans,14
22.452804920937233,76.16198655167024,226.8447403005302,cotton,15
26.77855235321282,22.79831141350798,121.74139120539773,lentil,6
33.06423436810093,51.31085408641573,213.9884991301704,cotton,15
13.007977411252167,27.54536377278148,129.6619775206932,lentil,7
20.375596414805795,24.604850926639408,187.80785845597998,mango,10
17.1198097537588,17.333173874566505,268.8337568048237,blackgram,12
32.8255908038536,63.14373414445696,249.70448908664625,rice,11
30.200472930018787,50.27757390642947,110.66956074675171,mungbean,8
33.86307477453175,47.670539870588875,50.888642443017176,blackgram,7
17.592548992765483,73.87682444598232,40.13480521478719,kidneybeans,9
10.779441191908248,36.27387078216177,71.68542883384012,rice,7
11.36409608701658,82.98763040005912,219.41969353932413,apple,15
25.98498263694698,43.19756251810265,44.22835493709771,apple,6
40.71635341462773,19.463504197964944,79.1620436083903,blackgram,3
28.870501505922775,50.4066184512076,109.24071373954997,lentil,7
28.39226491084563,88.24829236140313,263.64432704526985,papaya,13
29.047919649810964,55.46349663056294,223.44729807407393,pigeonpeas,13
28.074664222278393,48.27794353032749,248.45828638980774,coconut,12
41.02233258332798,16.446056393429338,216.8782770344914,papaya,8
24.35680394982772,39.068686261913676,127.99614849278561,coconut,5
38.683263241665074,31.42599803778065,215.09193600564905,lentil,6
39.12759515270366,88.54727935167308,46.593966067622326,cotton,6
30.796334707397534,94.0395071546992,20.317429924940015,lentil,7
16.944583755750543,70.01066299329233,221.56326103199996,muskmelon,15
37.135649768935394,36.928528813801755,148.4323229897108,mungbean,2
10.190095723835077,47.97495597053022,139.9705217944017,lentil,10
11.846122023669674,93.45780552915679,295.9117871746102,chickpea,15
30.34024713801883,73.59212344237655,128.49752691460748,watermelon,7
18.819070709686994,41.21528856868912,143.3731176117886,chickpea,9
19.24601780844275,76.95733532091108,223.47267150759154,mothbeans,15
11.540463917523372,71.00334004126377,224.09682705164334,kidneybeans,15
41.38873033817532,81.66396689424111,56.407588496716336,mungbean,5
29.510698683854407,23.77502308816398,282.1588630201129,kidneybeans,9
10.826076761452988,42.598314328648726,182.51085938601096,cotton,15
30.042903214180004,72.03979453956516,250.43022771316558,maize,15
34.60537730929201,15.902604536074731,54.62382160715641,banana,5
35.0164449473607,58.093272223049716,77.17486471648748,jute,4
25.611125481903816,50.18963080302739,130.89503304548168,mungbean,7
24.8774203303756,73.00649358794641,215.30703149162883,papaya,13
19.684254297664452,75.95960325424679,181.8511115299151,papaya,15
43.0546839853407,88.08308510445528,258.43666659949247,grapes,11
37.631026776948524,44.13543936635908,288.78949723454707,cotton,11
44.716438137081305,42.24643108464328,228.74760604684636,maize,10
41.7767689576506,25.62540003227121,25.01494054699572,maize,1
24.259998713045455,25.86423971342583,282.2238470281405,pigeonpeas,10
25.286753504675197,31.553969020758778,184.95444070982614,watermelon,9
31.824788284796103,36.80315462826247,299.76712442772634,mungbean,9
21.35007528724305,37.71656455611881,96.06719829532247,papaya,6
11.140514330342155,68.64473593890938,211.096121397534,jute,15
15.754600616522174,79.81176526754946,129.07177574964595,coconut,11
29.470555959285832,66.48129266264043,80.22978993858983,rice,6
28.79657164572464,48.33433922247523,159.9303072146382,grapes,11
44.013339344847836,19.49047355643973,40.9479068417847,mungbean,1
28.606264739197286,58.99447428682171,225.4933513582983,orange,12
33.36148446433437,70.01856795062453,197.26880559894744,watermelon,11
19.494258603771264,42.59461078406852,128.25024371410626,pomegranate,11
23.754066182213887,78.20116128832703,120.92123661481365,mango,10
12.4580079630923,64.72823440295556,156.0569100981093,mothbeans,14
25.534703617434758,92.26457873375027,131.71340659982422,papaya,8
16.958434735997947,92.4016235760224,109.48172358566103,kidneybeans,11
12.190850227752009,33.88444620197851,48.14771056089403,rice,3
37.76600738654594,27.18662333212479,32.70450603466833,maize,1
14.916822000383291,48.03191388326997,96.72280302973668,coffee,11
41.26061310725463,76.00502766129391,241.59983439552482,muskmelon,11
16.38874167474203,24.244086699029594,274.40252814133294,papaya,14
38.38158222011982,93.59818533952806,24.173007908449303,coconut,3
40.68905989268994,36.905428397621485,114.43584250066415,pomegranate,1
10.310306840576688,65.28203003437815,260.79400022804475,orange,14
31.61078766880107,87.36621527836243,182.16383420016732,watermelon,12
38.343475662206195,78.86878190179505,49.526375834765545,muskmelon,4
42.47870722864991,35.030290931290466,236.25683451279204,muskmelon,8
30.407468604825276,81.56734781825399,100.90521863607201,mango,10
37.422547277620815,47.4662115458272,110.69008368945747,banana,4
27.663765556658767,65.94354617326019,53.94768399525257,orange,7
30.25436087035659,88.25198386895867,220.0597791863315,coconut,13
18.247877653468446,74.57720848759611,41.36033695553951,kidneybeans,10
24.985358507777665,90.94045686606806,245.704420872173,rice,11
32.753467182261154,92.58550881529516,104.65509780561158,pigeonpeas,9
19.88542954991516,66.97125434253664,70.76376920421895,coffee,11
25.347615544871744,93.45130459596355,60.85653684414798,grapes,10
43.07159081197641,79.42153151779097,20.636911887318572,papaya,4
13.741160362622619,78.74760338987757,148.07601578897467,banana,13
24.02188456097272,84.146040010018,28.040775654579463,lentil,8
37.818976271257625,75.52634156273584,298.3154673181469,coffee,12
13.59800492452462,35.82687596160382,149.0990100047103,blackgram,8
29.375631593660337,56.28186248751498,74.91126634469693,mothbeans,6
22.281479050872786,93.43903455068602,233.80080746722047,jute,13
28.49834249129769,33.16674932213414,100.89491271720325,maize,4
21.494024252413745,37.01806106448349,93.56712499744991,maize,5
12.681315959418312,48.874457977078535,48.19089366826426,mothbeans,8
41.3153427619352,93.66471802605956,209.7923945345202,banana,10
44.42512743087207,32.182718883368224,163.88181782319683,rice,4
24.909818612668897,92.87133064109535,20.179451189809477,lentil,8
34.68271230455225,67.47355232871803,129.02014972230288,jute,8
24.74945920774032,26.004935226979235,175.82030708586376,papaya,10
36.71547761654995,84.43576989349772,127.67198702934614,pigeonpeas,5
37.91453692153629,61.00443460022618,232.98539027606438,cotton,12
20.77927195074298,72.928997586686,21.607067805628965,jute,6
11.519827904604576,31.9025384149991,123.82850847907307,coffee,9
44.837470450759035,89.69686441707654,288.87112782442773,mungbean,10
34.632384754501615,26.908299024024174,229.5518190330432,orange,11
35.2834970900431,72.63113297299002,148.86136855353226,muskmelon,5
32.79361715923331,46.942760394438764,196.51809535705064,watermelon,9
12.292210303214198,47.13710438097395,98.13328505124483,watermelon,9
11.820904532425649,85.87264924949748,64.8826228673678,kidneybeans,12
27.14524755235454,23.647366945102462,267.09205050794867,apple,9
38.208007803621754,43.7929093923485,278.4026275221787,mungbean,10
44.26912284507761,61.37867064922464,128.50865539191818,grapes,5
30.371907851647084,60.426111885561575,235.5314124662837,apple,13
13.268633793144861,57.65914707165693,39.29865539123941,papaya,7
22.247379068902827,49.23552459822935,65.71330522144461,kidneybeans,6
43.001866544123224,73.45283887143161,107.07237270543641,lentil,6
32.95173165119074,30.856516718600375,121.57683299567894,coconut,6
25.170646213494216,18.87047714065335,151.06631497197898,papaya,9
43.6498866182764,54.533955993744854,257.3170656997727,rice,6
36.41887935542925,91.5021424102696,244.97026359335467,coffee,13
15.744801793465442,50.982088617239675,30.21611164687402,cotton,11
15.025265590051477,19.17171731218395,144.58900875906662,orange,9
32.9429650001547,94.95656085424532,161.9968755554833,watermelon,12
44.29091388994444,22.785665390032285,137.61787466310335,mothbeans,3
38.36798613179686,84.35753358913169,53.19252680359254,coffee,8
35.060367065917205,86.27996466452625,88.87587086226227,blackgram,7
36.94092622046706,82.30580249560191,36.94058272135617,watermelon,3
15.702055774299126,80.79449381321865,69.6220407901498,blackgram,11
27.10618046456374,78.58262300463218,74.69911660574394,chickpea,10
31.390512668909665,61.57995460864847,286.90977206030266,maize,13
16.62747777487466,47.361047044928945,229.98674193516118,pomegranate,15
11.888955090247542,88.06918907896437,33.90967611473323,blackgram,11
19.15433923142251,78.04551977961262,157.9163513573527,watermelon,15
41.06661770734634,91.47910235386861,260.4086302473515,mothbeans,12
11.444159193567966,22.92882135664879,190.8855357890773,grapes,14
20.086391707411863,56.866716414169936,222.36376269592253,banana,12
13.28857764036498,89.3746070826475,26.66997114833557,pigeonpeas,11
33.82946825987976,15.816996756172985,260.6151014395708,watermelon,8
18.820769647133588,68.98361146210388,221.77876852781745,mothbeans,14
27.319924060573722,70.90962431954324,164.54010959935817,banana,13
20.353667235263828,53.635143713642236,129.2002313824661,banana,8
40.85459634289593,78.70615266418635,217.7944845857903,apple,10
35.25161237879563,30.923522063434028,244.755463175535,maize,6
16.913279488636917,68.73078285540285,22.822596584749437,pomegranate,7
31.686426224619453,32.27237326117869,101.30861775963822,grapes,5
14.728275344704365,94.98123359000739,144.41427005091526,coconut,13
20.424099033652162,59.295498160772794,238.61226697343454,lentil,11
22.73825054091977,21.909887153710798,109.42363414604347,lentil,6
24.32934456405423,82.53357970930865,210.51414247594957,pomegranate,13
42.732993932710656,49.3997618440822,232.47989261556958,jute,9
11.765844589538322,42.10354627495346,49.26652520207119,maize,8
38.31455177672957,73.24193796764497,131.61612600533266,jute,5
31.887645575841855,82.04989710237426,55.93505734439343,cotton,10
38.66427209292085,77.47047974982588,265.2783423845307,banana,10
19.178033754873777,73.08611190001879,263.9990485365246,jute,15
10.626415280213678,70.21477941741358,112.95459755164626,kidneybeans,11
12.782855538191207,30.309024209934066,27.661293338738023,pigeonpeas,7
12.812689697871853,67.43178999966672,229.03190278922955,mango,15
15.925817686968806,73.21799319659235,208.87801045412627,blackgram,15
16.084753507002297,68.98405519625071,233.68404634461442,blackgram,15
34.274571627570474,15.93609367287999,25.7107332387153,muskmelon,4
33.448966267485616,24.443624683833505,249.00602424935343,cotton,12
11.111073301587693,63.25960837489005,37.20853128438536,maize,7
29.734649883033665,89.18191264791163,246.324445974169,coffee,15
42.554941603450665,77.50505696195987,170.20751121663915,kidneybeans,11
30.065516198397688,26.1620211831979,270.057590667308,coffee,11
25.057758969532536,67.92251273559467,255.25615468292128,jute,12
15.243876624602343,33.80889996609129,152.54774842090757,mothbeans,14
32.2954555171179,67.83248068222183,42.169804540014525,orange,5
23.54681371635489,39.50803045093747,173.0070755802766,coconut,10
20.526428432163236,26.650559170292667,218.86388817944916,rice,8
14.062545895615063,41.8058492413553,153.11124412388338,blackgram,15
20.563821547119016,65.97334816011589,280.8481865802027,apple,11
15.940036388908036,49.078858528426096,269.5938042594462,muskmelon,15
22.110568008222614,27.356324148564397,248.72322292942172,coconut,11
16.62389098833854,61.35585105023626,265.0771038173167,pigeonpeas,14
33.26251243706086,56.79270534544148,207.18922145945734,cotton,15
38.859502239875994,79.76619628119255,232.15955728214365,coffee,14
36.51778243176325,32.291977646414864,211.31154526283262,papaya,6
24.68145342502422,46.03079321002964,77.55962003013705,apple,7
18.528252850434512,51.61817983007034,115.68869725065966,grapes,10
29.918858516018723,34.61758736645934,293.36861037110236,coconut,9
41.43545432489223,54.66813176433023,288.2604525870631,pigeonpeas,8
35.94784756569413,75.14881448980954,162.67751564218844,mango,10
34.25323408618661,76.6357546748761,45.926890805698775,blackgram,7
23.114766183132673,72.74395169509299,198.73003815963756,lentil,13
16.171440153866232,49.96832499646216,108.31681386122206,chickpea,10
15.973979094206252,47.794149989473496,146.62331881807728,mothbeans,11
44.76384445943306,27.227836011551005,204.74214056022936,cotton,8
15.741105572435483,16.9143521856029,217.37841685313822,kidneybeans,14
39.49352451251603,38.05851730156641,285.89553786580774,mothbeans,6
37.23363402922284,15.076144796359854,58.61073475940199,mothbeans,2
29.698000548223487,34.82820567511843,174.58251401493908,grapes,11
41.949089881140274,52.74156463516057,145.0769254372051,papaya,5
42.05189371375904,32.23471495562387,228.65714405857446,pomegranate,7
39.82930752023063,61.31495895460769,251.5316634926052,muskmelon,8
15.619734451204426,16.58314926925457,242.3905770189044,mango,14
21.506642354301245,15.825756732249623,264.45255499198277,lentil,11
27.112687691788533,32.881990468925395,148.666508659339,grapes,6
23.822264571573836,63.5471849664287,191.7918465790923,chickpea,11
13.523695725821813,45.39261592143184,32.8543908491926,cotton,11
39.67965054500041,60.03401623052659,288.1751876076988,coconut,8
20.194312380086608,82.60370738065139,125.1956227604007,jute,8
21.10628578915712,72.55066747431655,136.13849286110948,coconut,9
37.189387877169764,27.641558817424084,206.51923492873854,maize,7
21.91090463639641,77.16366484837673,49.906851105043046,mungbean,7
38.48519952421832,36.80936246584217,111.1333286418613,maize,3
14.105784559369681,55.420310162826794,42.78526406315691,pomegranate,8
37.02434952024717,39.84924256656649,124.91679975987508,blackgram,3
22.75327242865395,86.63815524366454,222.67879264588603,banana,15
19.382917776427554,35.474440460783555,186.433467163182,kidneybeans,12
30.724228498623905,34.76324631870963,182.98495199574208,rice,8
20.764947664908703,48.89920158517568,134.61574291320022,lentil,7
32.53675056457253,15.176789612920292,177.4018565458275,banana,10
35.061528791305065,41.14032825745163,274.062982058832,grapes,8
41.253343005191624,58.13661881876599,122.68014981168523,maize,5
21.189374628052185,34.65815351853365,91.23616420665282,rice,3
42.61583128268206,18.36232048290034,194.38298920256187,maize,6
44.5039310093094,18.57064057666234,63.81641713136129,pigeonpeas,1
29.88542290538912,32.35167898640201,124.40106768881432,coffee,7
22.929439804210844,91.46525398305958,25.29788409414555,mungbean,8
43.59524681128507,86.48311038456698,124.87270544679326,apple,5
38.214173478141404,39.05751220014316,178.33275306507034,mothbeans,6
29.749707146284134,75.2631840413161,65.63901877862598,mothbeans,8
33.770541096869934,61.496365114608984,146.74719713612444,grapes,8
39.24936697753343,57.58672269865993,55.40929424239354,mango,3
20.289008008888064,81.62393515990519,273.2678001206709,papaya,15
14.197572956893872,46.77754718159854,246.85630551800463,mango,14
28.194723365917973,41.685957257936465,282.5618922999755,kidneybeans,12
25.661385608645553,44.69195855936013,134.34470689895332,rice,5
16.790857054469072,81.46474337618629,117.54161225209981,cotton,15
24.190635442202066,41.95357230732242,196.5051277961385,pomegranate,12
27.52703848079223,32.24892058028489,289.139377751653,banana,10
27.19639549818154,32.72388727098278,215.91738904198206,lentil,11
29.483113561647293,16.665754585308513,269.1553009467536,coffee,12
27.717899934254664,80.49857063780397,64.68555408533712,grapes,9
38.99787346631632,45.159976507887336,131.27233649709945,apple,3
11.870591455577427,31.017486605852316,98.46860271395144,maize,9
43.43969744675233,62.20689999691437,42.37725281194892,watermelon,1
14.050580719404717,43.00308006875216,268.53069414074355,banana,14
11.26650215814069,71.36113308291513,238.52971035639402,muskmelon,15
43.61656974568544,50.13900361087128,281.5587693257171,lentil,10
40.139525561618186,91.79324531781026,73.51033860795812,jute,7
43.5774759525989,30.74079068719799,36.496515434534125,maize,1
44.820097226708526,65.08477934149218,294.05783900811815,rice,8
30.479888366011096,23.095753111293895,286.63155182245004,papaya,10
29.203898494945367,31.725744419060923,129.84434073102778,chickpea,5
